"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.262751188E1,1.160518974E-1,-1.513460279E-1,9.783653259E0,9.785511983E0
2.263002652E1,8.733802289E-2,-1.800599098E-1,9.821938515E0,9.823977081E0
2.263254110E1,6.819544733E-2,-1.800599098E-1,9.750154495E0,9.752055418E0
2.263505568E1,9.212367237E-2,-1.513460279E-1,9.903294563E0,9.904879383E0
2.263757032E1,2.991028316E-2,-1.752742529E-1,9.831509590E0,9.833117334E0
2.264008490E1,7.776673883E-2,-1.513460279E-1,9.769296646E0,9.770778385E0
2.264259954E1,5.383851007E-2,-1.082752272E-1,9.898509026E0,9.899247600E0
2.264511412E1,3.469592705E-2,-8.913264424E-2,9.802796364E0,9.803262976E0
2.264699626E1,5.383851007E-2,-1.657029688E-1,9.764511108E0,9.766065392E0
2.264951084E1,7.776673883E-2,-1.992024779E-1,9.869794846E0,9.872111202E0
2.265202542E1,6.819544733E-2,-1.800599098E-1,9.759725571E0,9.761624629E0
2.265454006E1,4.905286431E-2,-1.561316848E-1,9.788438797E0,9.789806810E0
2.265705464E1,6.340979785E-2,-2.039881349E-1,9.869794846E0,9.872106272E0
2.265956928E1,5.862415582E-2,-1.704886109E-1,9.812367439E0,9.814023534E0
2.266208386E1,8.733802289E-2,-1.465603858E-1,9.774082184E0,9.775571104E0
2.266459845E1,9.690931439E-2,-1.752742529E-1,9.778867722E0,9.780918484E0
2.266711308E1,3.469592705E-2,-1.513460279E-1,9.740582466E0,9.741819964E0
2.266962766E1,8.255238086E-2,-1.848455518E-1,9.798010826E0,9.800101985E0
2.267214230E1,9.212367237E-2,-1.896311939E-1,9.812367439E0,9.814632012E0
2.267465688E1,9.212367237E-2,-2.039881349E-1,9.769296646E0,9.771860360E0
2.267654418E1,9.690931439E-2,-2.135594189E-1,9.788438797E0,9.791247782E0
2.267905876E1,6.819544733E-2,-1.992024779E-1,9.793225288E0,9.795488441E0
2.268157334E1,7.776673883E-2,-1.992024779E-1,9.841081619E0,9.843404733E0
2.268408798E1,8.255238086E-2,-2.183450609E-1,9.836296082E0,9.839065508E0
2.268660256E1,7.776673883E-2,-2.709871531E-1,9.817152977E0,9.821200246E0
2.268911714E1,1.064806059E-1,-2.327020019E-1,9.845867157E0,9.849192272E0
2.269163178E1,1.016949639E-1,-1.896311939E-1,9.788438797E0,9.790803641E0
2.269414636E1,1.112662554E-1,-2.231307179E-1,9.841081619E0,9.844239683E0
2.269666100E1,8.733802289E-2,-2.518445849E-1,9.855438232E0,9.859042366E0
2.269917558E1,9.690931439E-2,-2.374876440E-1,9.764511108E0,9.767879452E0
2.270169022E1,8.733802289E-2,-2.135594189E-1,9.802796364E0,9.805511313E0
2.270420480E1,7.776673883E-2,-1.992024779E-1,9.740582466E0,9.742929543E0
2.270609907E1,5.383851007E-2,-1.704886109E-1,9.735796928E0,9.737438410E0
2.270861371E1,1.351944804E-1,-1.561316848E-1,9.759725571E0,9.761910564E0
2.271112829E1,8.733802289E-2,-2.183450609E-1,9.774082184E0,9.776910812E0
2.271364293E1,8.733802289E-2,-2.470589429E-1,9.774082184E0,9.777594213E0
2.271615751E1,5.383851007E-2,-2.039881349E-1,9.793225288E0,9.795497501E0
2.271867214E1,5.862415582E-2,-1.896311939E-1,9.731011391E0,9.733035470E0
2.272118673E1,5.862415582E-2,-2.183450609E-1,9.807581902E0,9.810187262E0
2.272370131E1,1.064806059E-1,-1.896311939E-1,9.874580383E0,9.876975036E0
2.272621594E1,7.298108935E-2,-2.327020019E-1,9.817152977E0,9.820181721E0
2.272873053E1,4.905286431E-2,-2.087737769E-1,9.836296082E0,9.838633710E0
2.273124516E1,8.733802289E-2,-1.800599098E-1,9.860223770E0,9.862254423E0
2.273375975E1,9.212367237E-2,-1.513460279E-1,9.869794846E0,9.871385044E0
2.273562230E1,7.776673883E-2,-1.752742529E-1,9.826724052E0,9.828594728E0
2.273813688E1,1.304088384E-1,-1.848455518E-1,9.807581902E0,9.810190472E0
2.274065147E1,1.256231815E-1,-1.752742529E-1,9.821938515E0,9.824305494E0
2.274316610E1,9.690931439E-2,-1.752742529E-1,9.759725571E0,9.761780355E0
2.274568068E1,7.298108935E-2,-1.322034448E-1,9.745368004E0,9.746537925E0
2.274819532E1,8.733802289E-2,-1.465603858E-1,9.783653259E0,9.785140723E0
2.275070990E1,1.016949639E-1,-1.561316848E-1,9.821938515E0,9.823705775E0
2.275322449E1,1.016949639E-1,-1.704886109E-1,9.845867157E0,9.847868211E0
2.275573912E1,7.298108935E-2,-1.417747438E-1,9.793225288E0,9.794523361E0
2.275825371E1,4.905286431E-2,-1.561316848E-1,9.788438797E0,9.789806810E0
2.276076834E1,4.905286431E-2,-1.657029688E-1,9.836296082E0,9.837813998E0
2.276328293E1,6.819544733E-2,-1.561316848E-1,9.855438232E0,9.856910798E0
2.276516824E1,1.256231815E-1,-1.609173268E-1,9.788438797E0,9.790567382E0
2.276768282E1,6.819544733E-2,-2.039881349E-1,9.817152977E0,9.819508865E0
2.277019740E1,5.862415582E-2,-1.561316848E-1,9.836296082E0,9.837709820E0
2.277271204E1,6.340979785E-2,-1.417747438E-1,9.769296646E0,9.770531093E0
2.277522662E1,1.208375469E-1,-1.513460279E-1,9.812367439E0,9.814278481E0
2.277774126E1,9.212367237E-2,-1.274178028E-1,9.826724052E0,9.827981872E0
2.278025584E1,8.733802289E-2,-1.178465188E-1,9.831509590E0,9.832603752E0
2.278277043E1,8.733802289E-2,-1.178465188E-1,9.860223770E0,9.861314746E0
2.278528506E1,7.776673883E-2,-7.477571070E-2,9.831509590E0,9.832101499E0
2.278779964E1,7.298108935E-2,-8.434699476E-2,9.860223770E0,9.860854600E0
2.279031428E1,8.255238086E-2,-1.322034448E-1,9.865009308E0,9.866240484E0
2.279282886E1,4.905286431E-2,-1.274178028E-1,9.860223770E0,9.861169012E0
2.279471313E1,3.948157281E-2,-1.034895778E-1,9.793225288E0,9.793851665E0
2.279722772E1,6.819544733E-2,-8.913264424E-2,9.774082184E0,9.774726481E0
2.279974230E1,7.298108935E-2,-1.082752272E-1,9.836296082E0,9.837162719E0
2.280225694E1,1.208375469E-1,-1.226321608E-1,9.788438797E0,9.789952729E0
2.280477152E1,1.112662554E-1,-1.465603858E-1,9.836296082E0,9.838017114E0
2.280728615E1,7.776673883E-2,-1.657029688E-1,9.802796364E0,9.804505173E0
2.280980074E1,1.064806059E-1,-1.417747438E-1,9.826724052E0,9.828323550E0
2.281231532E1,8.733802289E-2,-1.848455518E-1,9.845867157E0,9.847989433E0
2.281482996E1,6.340979785E-2,-2.087737769E-1,9.778867722E0,9.781301611E0
2.281734454E1,9.690931439E-2,-1.896311939E-1,9.879366875E0,9.881661867E0
2.281985918E1,1.016949639E-1,-1.752742529E-1,9.860223770E0,9.862305802E0
2.282237376E1,1.160518974E-1,-1.704886109E-1,9.860223770E0,9.862380403E0
2.282425397E1,1.016949639E-1,-1.896311939E-1,9.860223770E0,9.862571402E0
2.282676855E1,6.819544733E-2,-1.752742529E-1,9.807581902E0,9.809385018E0
2.282928313E1,7.298108935E-2,-1.944168359E-1,9.831509590E0,9.833702505E0
2.283179777E1,1.160518974E-1,-2.135594189E-1,9.860223770E0,9.863218971E0
2.283431235E1,1.112662554E-1,-2.183450609E-1,9.807581902E0,9.810643073E0
2.283682699E1,9.690931439E-2,-2.279163599E-1,9.798010826E0,9.801140415E0
2.283934157E1,1.160518974E-1,-2.279163599E-1,9.836296082E0,9.839620649E0
2.284185615E1,9.212367237E-2,-2.279163599E-1,9.774082184E0,9.777173169E0
2.284437079E1,8.733802289E-2,-2.279163599E-1,9.850652695E0,9.853676081E0
2.284688537E1,9.690931439E-2,-2.805584669E-1,9.802796364E0,9.807289178E0
2.284940001E1,1.208375469E-1,-2.135594189E-1,9.826724052E0,9.829787126E0
2.285191459E1,1.208375469E-1,-1.992024779E-1,9.821938515E0,9.824701498E0
2.285379740E1,7.298108935E-2,-2.470589429E-1,9.798010826E0,9.801396865E0
2.285631199E1,3.948157281E-2,-2.709871531E-1,9.845867157E0,9.849674761E0
2.285882657E1,5.862415582E-2,-2.422732860E-1,9.874580383E0,9.877725998E0
2.286134121E1,6.819544733E-2,-2.279163599E-1,9.841081619E0,9.843956721E0
2.286385579E1,8.733802289E-2,-2.039881349E-1,9.788438797E0,9.790953640E0
2.286637043E1,8.733802289E-2,-2.183450609E-1,9.826724052E0,9.829537532E0
2.286888501E1,5.383851007E-2,-1.800599098E-1,9.817152977E0,9.818951712E0
2.287139959E1,4.905286431E-2,-1.992024779E-1,9.860223770E0,9.862357761E0
2.287391423E1,6.819544733E-2,-1.944168359E-1,9.845867157E0,9.848022573E0
2.287642881E1,7.776673883E-2,-1.944168359E-1,9.769296646E0,9.771540438E0
2.287894344E1,9.690931439E-2,-1.561316848E-1,9.831509590E0,9.833226802E0
2.288145803E1,5.862415582E-2,-1.513460279E-1,9.893723488E0,9.895054667E0
2.288334204E1,6.340979785E-2,-1.609173268E-1,9.836296082E0,9.837816617E0
2.288585662E1,6.819544733E-2,-1.322034448E-1,9.912865639E0,9.913981720E0
2.288837121E1,8.733802289E-2,-1.417747438E-1,9.831509590E0,9.832919649E0
2.289088584E1,9.690931439E-2,-1.513460279E-1,9.817152977E0,9.818797768E0
2.289340043E1,8.255238086E-2,-1.657029688E-1,9.879366875E0,9.881101265E0
2.289591506E1,7.298108935E-2,-1.513460279E-1,9.888937950E0,9.890365294E0
2.289842964E1,7.298108935E-2,-1.561316848E-1,9.888937950E0,9.890439683E0
2.290094423E1,8.733802289E-2,-1.848455518E-1,9.917651176E0,9.919758095E0
2.290345886E1,9.212367237E-2,-1.896311939E-1,9.807581902E0,9.809847579E0
2.290597344E1,6.819544733E-2,-1.752742529E-1,9.860223770E0,9.862017262E0
2.290848808E1,9.690931439E-2,-1.130608693E-1,9.874580383E0,9.875703110E0
2.291100266E1,7.776673883E-2,-1.274178028E-1,9.841081619E0,9.842213694E0
2.291288131E1,9.690931439E-2,-1.704886109E-1,9.927223206E0,9.929160002E0
2.291539589E1,1.064806059E-1,-1.657029688E-1,9.860223770E0,9.862190851E0
2.291791048E1,1.112662554E-1,-1.417747438E-1,9.826724052E0,9.828376563E0
2.292042511E1,8.733802289E-2,-1.513460279E-1,9.860223770E0,9.861771968E0
2.292293970E1,9.690931439E-2,-1.465603858E-1,9.893723488E0,9.895283514E0
2.292545433E1,7.298108935E-2,-1.178465188E-1,9.936794281E0,9.937761047E0
2.292796891E1,7.776673883E-2,-1.609173268E-1,9.845867157E0,9.847489128E0
2.293048350E1,7.776673883E-2,-1.465603858E-1,9.879366875E0,9.880759964E0
2.293299813E1,7.298108935E-2,-1.178465188E-1,9.869794846E0,9.870768174E0
2.293551272E1,6.819544733E-2,-1.609173268E-1,9.884152412E0,9.885697442E0
2.293802735E1,5.862415582E-2,-1.704886109E-1,9.893723488E0,9.895365967E0
2.294054194E1,7.298108935E-2,-1.513460279E-1,9.874580383E0,9.876009802E0
2.294242782E1,8.733802289E-2,-1.800599098E-1,9.936794281E0,9.938809289E0
2.294494240E1,1.064806059E-1,-1.848455518E-1,9.855438232E0,9.857746637E0
2.294745699E1,1.256231815E-1,-1.657029688E-1,9.860223770E0,9.862416106E0
2.294997162E1,1.064806059E-1,-1.704886109E-1,9.865009308E0,9.867056964E0
2.295248621E1,1.112662554E-1,-1.752742529E-1,9.817152977E0,9.819347932E0
2.295500084E1,6.819544733E-2,-1.992024779E-1,9.845867157E0,9.848118212E0
2.295751542E1,1.016949639E-1,-1.848455518E-1,9.821938515E0,9.824204086E0
2.296003001E1,6.819544733E-2,-1.752742529E-1,9.831509590E0,9.833308319E0
2.296254464E1,8.255238086E-2,-1.800599098E-1,9.817152977E0,9.819151136E0
2.296505923E1,1.112662554E-1,-2.087737769E-1,9.855438232E0,9.858277204E0
2.296757386E1,7.776673883E-2,-2.374876440E-1,9.826724052E0,9.829900999E0
2.297008845E1,5.383851007E-2,-1.800599098E-1,9.884152412E0,9.885938957E0
2.297196918E1,9.690931439E-2,-1.513460279E-1,9.884152412E0,9.885786056E0
2.297448371E1,9.690931439E-2,-1.848455518E-1,9.821938515E0,9.824155713E0
2.297699834E1,6.819544733E-2,-1.896311939E-1,9.874580383E0,9.876636490E0
2.297951298E1,7.298108935E-2,-2.279163599E-1,9.893723488E0,9.896617430E0
2.298202756E1,9.690931439E-2,-2.039881349E-1,9.903294563E0,9.905869259E0
2.298454220E1,6.340979785E-2,-1.657029688E-1,9.841081619E0,9.842680819E0
2.298705678E1,6.819544733E-2,-1.800599098E-1,9.869794846E0,9.871672730E0
2.298957136E1,9.690931439E-2,-1.800599098E-1,9.855438232E0,9.857559320E0
2.299208600E1,4.426721856E-2,-1.465603858E-1,9.912865639E0,9.914047847E0
2.299460058E1,3.469592705E-2,-1.417747438E-1,9.884152412E0,9.885230033E0
2.299711522E1,9.212367237E-2,-1.513460279E-1,9.817152977E0,9.818751701E0
2.299962980E1,5.383851007E-2,-1.561316848E-1,9.845867157E0,9.847252193E0
2.300154678E1,9.212367237E-2,-1.465603858E-1,9.831509590E0,9.833033486E0
2.300406136E1,8.733802289E-2,-1.704886109E-1,9.831509590E0,9.833375571E0
2.300657600E1,6.340979785E-2,-1.704886109E-1,9.821938515E0,9.823622721E0
2.300909058E1,7.776673883E-2,-1.704886109E-1,9.774082184E0,9.775878302E0
2.301160522E1,9.212367237E-2,-2.039881349E-1,9.740582466E0,9.743153735E0
2.301411980E1,9.690931439E-2,-1.944168359E-1,9.745368004E0,9.747788819E0
2.301663438E1,9.212367237E-2,-1.992024779E-1,9.764511108E0,9.766977300E0
2.301914902E1,7.776673883E-2,-1.944168359E-1,9.754940033E0,9.757187126E0
2.302166360E1,1.064806059E-1,-1.992024779E-1,9.759725571E0,9.762339011E0
2.302417824E1,9.212367237E-2,-2.039881349E-1,9.750154495E0,9.752723241E0
2.302669282E1,1.112662554E-1,-1.944168359E-1,9.793225288E0,9.795786831E0
2.302920740E1,8.255238086E-2,-2.422732860E-1,9.783653259E0,9.787000681E0
2.303106819E1,6.819544733E-2,-2.422732860E-1,9.802796364E0,9.806026898E0
2.303358277E1,7.298108935E-2,-2.039881349E-1,9.778867722E0,9.781267367E0
2.303609735E1,6.340979785E-2,-2.039881349E-1,9.817152977E0,9.819476795E0
2.303861199E1,1.016949639E-1,-1.992024779E-1,9.788438797E0,9.790993697E0
2.304112657E1,6.819544733E-2,-1.800599098E-1,9.836296082E0,9.838180360E0
2.304364121E1,4.905286431E-2,-1.848455518E-1,9.821938515E0,9.823800194E0
2.304615579E1,6.819544733E-2,-1.896311939E-1,9.750154495E0,9.752236835E0
2.304867037E1,6.340979785E-2,-1.800599098E-1,9.821938515E0,9.823793491E0
2.305118501E1,5.383851007E-2,-1.752742529E-1,9.778867722E0,9.780586565E0
2.305369959E1,6.819544733E-2,-1.657029688E-1,9.706484795E0,9.708138604E0
2.305621423E1,4.905286431E-2,-1.752742529E-1,9.778867722E0,9.780561393E0
2.305872881E1,4.905286431E-2,-1.944168359E-1,9.692128181E0,9.694202018E0
2.306059855E1,6.340979785E-2,-1.609173268E-1,9.649057388E0,9.650607425E0
2.306311313E1,6.819544733E-2,-1.465603858E-1,9.601201057E0,9.602561758E0
2.306562772E1,5.383851007E-2,-1.657029688E-1,9.476774216E0,9.478375683E0
2.306814235E1,8.255238086E-2,-1.848455518E-1,9.347561836E0,9.349753743E0
2.307065694E1,1.160518974E-1,-1.657029688E-1,9.333204269E0,9.335396481E0
2.307317157E1,1.016949639E-1,-1.609173268E-1,9.323633194E0,9.325576239E0
2.307568615E1,1.016949639E-1,-1.704886109E-1,9.184849739E0,9.186994773E0
2.307820074E1,1.495514214E-1,-1.609173268E-1,9.145966530E0,9.148604472E0
2.308071537E1,1.160518974E-1,-1.369891018E-1,8.992825508E0,8.994617539E0
2.308322996E1,8.733802289E-2,-1.561316848E-1,8.949754715E0,8.951542576E0
2.308574459E1,1.160518974E-1,-1.800599098E-1,8.906683922E0,8.909259683E0
2.308825918E1,9.212367237E-2,-1.704886109E-1,8.806185722E0,8.808317667E0
2.309014084E1,1.351944804E-1,-1.369891018E-1,8.801400185E0,8.803504346E0
2.309265542E1,1.447657645E-1,-1.130608693E-1,8.734400749E0,8.736331973E0
2.309517001E1,1.016949639E-1,-1.657029688E-1,8.657830238E0,8.660012920E0
2.309768464E1,8.255238086E-2,-1.369891018E-1,8.667402267E0,8.668877838E0
2.310019923E1,1.016949639E-1,-1.513460279E-1,8.705686569E0,8.707595887E0
2.310271386E1,8.255238086E-2,-1.465603858E-1,8.653044701E0,8.654679511E0
2.310522844E1,3.948157281E-2,-1.657029688E-1,8.681758881E0,8.683429825E0
2.310774303E1,8.255238086E-2,-1.657029688E-1,8.729615211E0,8.731577985E0
2.311025766E1,8.255238086E-2,-1.657029688E-1,8.734400749E0,8.736362448E0
2.311277225E1,2.512463741E-2,-1.752742529E-1,8.715258598E0,8.717057115E0
2.311528688E1,3.948157281E-2,-1.800599098E-1,8.580661774E0,8.582641600E0
2.311780147E1,1.064806059E-1,-1.992024779E-1,8.604590416E0,8.607554587E0
2.311968485E1,1.351944804E-1,-1.848455518E-1,8.753543854E0,8.756539010E0
2.312219944E1,7.776673883E-2,-1.848455518E-1,8.935398102E0,8.937648168E0
2.312471402E1,2.512463741E-2,-2.374876440E-1,8.992825508E0,8.995995901E0
2.312722865E1,6.819544733E-2,-2.135594189E-1,8.753543854E0,8.756414120E0
2.312974324E1,1.399801224E-1,-1.609173268E-1,8.648259163E0,8.650888704E0
2.313225782E1,1.782652885E-1,-1.178465188E-1,8.791828156E0,8.794424861E0
2.313477246E1,2.165504545E-1,-1.848455518E-1,8.796614647E0,8.801221008E0
2.313728704E1,1.782652885E-1,-2.374876440E-1,9.016754150E0,9.021642550E0
2.313980168E1,1.639083475E-1,-2.039881349E-1,9.136395454E0,9.140142176E0
2.314231626E1,1.639083475E-1,-1.322034448E-1,9.290133476E0,9.292519772E0
2.314483089E1,1.160518974E-1,-1.513460279E-1,9.232706070E0,9.234675687E0
2.314734548E1,1.304088384E-1,-1.752742529E-1,8.973683357E0,8.976342269E0
2.314922490E1,1.734796464E-1,-1.561316848E-1,8.940183640E0,8.943229607E0
2.315173949E1,2.165504545E-1,-9.870393574E-2,8.983254433E0,8.986406221E0
2.315425407E1,2.309073806E-1,-1.465603858E-1,9.376275063E0,9.380262908E0
2.315676871E1,2.069791555E-1,-1.992024779E-1,9.629914284E0,9.634198000E0
2.315928329E1,1.304088384E-1,-1.561316848E-1,9.582057953E0,9.584217140E0
2.316147683E1,1.112662554E-1,-1.465603858E-1,9.721440315E0,9.723181677E0
2.316399141E1,9.690931439E-2,-1.417747438E-1,9.543772697E0,9.545317637E0
2.316643730E1,9.212367237E-2,-1.513460279E-1,9.390632629E0,9.392303954E0
2.316888313E1,9.212367237E-2,-1.896311939E-1,9.481559753E0,9.483903317E0
2.317139772E1,1.447657645E-1,-2.039881349E-1,9.414560318E0,9.417882685E0
2.317391225E1,1.495514214E-1,-1.800599098E-1,9.701699257E0,9.704522434E0
2.317642688E1,1.016949639E-1,-2.087737769E-1,9.826724052E0,9.829467634E0
2.317894152E1,3.948157281E-2,-2.039881349E-1,9.855438232E0,9.857628148E0
2.318145610E1,1.555334684E-2,-2.135594189E-1,9.774082184E0,9.776427367E0
2.318397069E1,2.512463741E-2,-2.231307179E-1,9.740582466E0,9.743170190E0
2.318648532E1,5.383851007E-2,-1.896311939E-1,9.783653259E0,9.785638951E0
2.318899990E1,2.033899166E-2,-2.135594189E-1,9.726225853E0,9.728591401E0
2.319151454E1,1.076770201E-2,-2.279163599E-1,9.869794846E0,9.872431925E0
2.319402912E1,-1.316052489E-2,-1.657029688E-1,9.903294563E0,9.904689489E0
2.319654371E1,5.982056726E-3,-1.848455518E-1,9.941579819E0,9.943299903E0
2.319905834E1,-1.794617064E-2,-1.896311939E-1,1.000379372E1,1.000560697E1
2.320157292E1,-3.589233849E-3,-1.848455518E-1,9.807581902E0,9.809324315E0
2.320339376E1,5.862415582E-2,-2.039881349E-1,9.778867722E0,9.781170782E0
2.320590834E1,9.212367237E-2,-1.944168359E-1,9.769296646E0,9.771665244E0
2.320842292E1,1.112662554E-1,-2.087737769E-1,9.615557671E0,9.618467445E0
2.321093756E1,4.905286431E-2,-1.848455518E-1,9.615557671E0,9.617459300E0
2.321345214E1,6.340979785E-2,-1.417747438E-1,9.591629982E0,9.592887292E0
2.321596678E1,1.016949639E-1,-1.561316848E-1,9.500701904E0,9.502528908E0
2.321848136E1,1.304088384E-1,-1.752742529E-1,9.586843491E0,9.589332388E0
2.322099595E1,1.830509305E-1,-1.992024779E-1,9.577272415E0,9.581092640E0
2.322351058E1,1.399801224E-1,-2.279163599E-1,9.505488396E0,9.509250756E0
2.322602516E1,1.543370634E-1,-1.800599098E-1,9.625128746E0,9.628049900E0
2.322853980E1,9.212367237E-2,-1.896311939E-1,9.711270332E0,9.713558474E0
2.323105438E1,5.383851007E-2,-2.087737769E-1,9.783653259E0,9.786028621E0
2.323294308E1,7.776673883E-2,-1.752742529E-1,9.917651176E0,9.919504705E0
2.323545766E1,1.555334684E-2,-1.800599098E-1,9.970293999E0,9.971931904E0
2.323797225E1,1.196411322E-3,-1.800599098E-1,1.012821960E1,1.012982010E1
2.324048688E1,1.196411322E-3,-1.896311939E-1,1.023350430E1,1.023526119E1
2.324300147E1,-1.316052489E-2,-1.800599098E-1,1.032502937E1,1.032660769E1
2.324551610E1,-3.589233849E-3,-1.561316848E-1,1.037288570E1,1.037406130E1
2.324803068E1,5.982056726E-3,-1.513460279E-1,1.050209904E1,1.050319121E1
2.325054527E1,-3.589233849E-3,-1.178465188E-1,1.050688457E1,1.050754606E1
2.325305990E1,-4.666004330E-2,-1.417747438E-1,1.054516983E1,1.054622605E1
2.325557449E1,-1.316052489E-2,-9.870393574E-2,1.050688457E1,1.050735643E1
2.325808912E1,2.512463741E-2,-4.127619043E-2,1.044467068E1,1.044478245E1
2.326060371E1,1.160518974E-1,-6.999006122E-2,1.039202881E1,1.039291246E1
2.326247808E1,1.878365725E-1,-8.913264424E-2,1.031067276E1,1.031276878E1
2.326499266E1,1.974078715E-1,-9.870393574E-2,1.023350430E1,1.023588406E1
2.326750725E1,1.878365725E-1,-1.082752272E-1,1.001815033E1,1.002049610E1
2.327002188E1,2.021935135E-1,-7.956135273E-2,1.010429192E1,1.010662789E1
2.327253647E1,2.835494876E-1,-7.956135273E-2,1.001815033E1,1.002247805E1
2.327505110E1,3.649054468E-1,-9.391828626E-2,9.860223770E0,9.867420607E0
2.327756569E1,3.792623878E-1,-1.369891018E-1,9.927223206E0,9.935409732E0
2.328008027E1,3.553341627E-1,-1.369891018E-1,9.960722923E0,9.968000278E0
2.328259490E1,3.361915946E-1,-1.513460279E-1,9.979865074E0,9.986672985E0
2.328510949E1,2.644068897E-1,-1.465603858E-1,9.994221687E0,9.998792831E0
2.328762412E1,1.974078715E-1,-1.322034448E-1,1.013779163E1,1.014057527E1
2.329013871E1,1.926222295E-1,-1.657029688E-1,1.016171932E1,1.016489549E1
2.329202246E1,1.208375469E-1,-1.848455518E-1,1.031067276E1,1.031303749E1
2.329453704E1,6.340979785E-2,-1.800599098E-1,1.040638542E1,1.040813624E1
2.329705162E1,1.196411322E-3,-1.944168359E-1,1.051645565E1,1.051825265E1
2.329956626E1,-7.118647546E-2,-1.704886109E-1,1.057866859E1,1.058028181E1
2.330208084E1,-1.286142170E-1,-1.513460279E-1,1.060738277E1,1.060924204E1
2.330459548E1,-1.429711580E-1,-1.704886109E-1,1.057388306E1,1.057622381E1
2.330711006E1,-1.525424421E-1,-1.848455518E-1,1.062173939E1,1.062444279E1
2.330962464E1,-1.716850251E-1,-1.800599098E-1,1.060259724E1,1.060551580E1
2.331213928E1,-1.429711580E-1,-2.327020019E-1,1.066959572E1,1.067309064E1
2.331465386E1,-1.142572835E-1,-2.614158690E-1,1.065045357E1,1.065427399E1
2.331716850E1,-8.075776696E-2,-2.327020019E-1,1.050688457E1,1.050977143E1
2.331968303E1,-4.187439755E-2,-2.279163599E-1,1.046859932E1,1.047116379E1
2.332157178E1,3.469592705E-2,-2.327020019E-1,1.041117096E1,1.041382902E1
2.332408636E1,4.905286431E-2,-2.422732860E-1,1.041117096E1,1.041410502E1
2.332660095E1,9.212367237E-2,-2.518445849E-1,1.037767220E1,1.038113639E1
2.332911558E1,1.782652885E-1,-2.327020019E-1,1.039681435E1,1.040094598E1
2.333163016E1,1.639083475E-1,-2.662015259E-1,1.048295593E1,1.048761623E1
2.333414475E1,1.351944804E-1,-2.662015259E-1,1.050688457E1,1.051112574E1
2.333665938E1,1.256231815E-1,-2.518445849E-1,1.037288570E1,1.037670298E1
2.333917397E1,2.117647976E-1,-2.422732860E-1,1.040159988E1,1.040657585E1
2.334168860E1,2.548356056E-1,-2.183450609E-1,1.046381378E1,1.046919360E1
2.334420318E1,2.309073806E-1,-2.039881349E-1,1.045902824E1,1.046356541E1
2.334671782E1,1.543370634E-1,-2.183450609E-1,1.042552853E1,1.042895678E1
